City,Date,PM2.5,PM10,Nox,CO2,SO2,O3,AQI
Bengaluru,04-12-2019,38.2,69.48,26.87,265.78,5.33,44.53,86
Bengaluru,05-12-2019,55.45,91.85,32.39,298.27,6.48,42.62,87
Bengaluru,06-12-2019,57.3,96.47,32.59,370.55,6.69,40.61,103
Bengaluru,07-12-2019,39.42,71.64,32.74,161.13,7.05,30.49,89
Bengaluru,08-12-2019,23.79,52.13,26.15,431.17,8.15,28.46,68
Bengaluru,09-12-2019,21.29,56.84,29.26,239.43,6.57,29.65,70
Bengaluru,10-12-2019,20.31,55.42,27.3,368.82,6.59,33.44,74
Bengaluru,11-12-2019,28.62,63.74,29.94,196.74,5.96,31.81,73
Bengaluru,12-12-2019,28.93,67.98,28.49,366.11,5.81,37.02,77
Bengaluru,13-12-2019,30.65,71.83,26.71,69.58,6.69,35.09,74
Bengaluru,14-12-2019,23.6,60.07,25.5,468.17,6.56,28.77,74
Bengaluru,15-12-2019,25.33,66.09,23.85,404.1,6.28,34.2,68
Bengaluru,16-12-2019,24.25,59.81,25.62,349.16,7,30.69,69
Bengaluru,17-12-2019,27.65,61.09,28.51,195.75,6.73,30.3,69
Bengaluru,18-12-2019,42.91,84.86,31.51,429.16,6.79,32.35,82
Bengaluru,19-12-2019,38.66,77.48,30.63,395.46,7.36,26.97,85
Bengaluru,20-12-2019,44.46,91.61,32.5,253.89,5.91,28.4,91
Bengaluru,21-12-2019,48.62,89.87,29.51,138.85,6.45,37.53,95
Bengaluru,22-12-2019,46.52,84.08,25.65,128.98,6.09,45.17,88
Bengaluru,23-12-2019,49.33,89.98,31.35,269.69,6.11,43.35,92
Bengaluru,24-12-2019,35.84,77.13,29.34,402.53,7.13,37.89,89
Bengaluru,25-12-2019,35.48,71.87,26.59,371.51,5.95,32.38,76
Bengaluru,26-12-2019,44.27,87.08,29.46,272.1,6.25,43.66,95
Bengaluru,27-12-2019,43.32,87.09,31.24,141.99,6.6,39.42,98
Bengaluru,28-12-2019,35.24,70.75,26.94,157.65,7.38,37.81,82
Bengaluru,29-12-2019,38.53,73.77,26.2,75.94,7.39,43.5,80
Bengaluru,30-12-2019,47.81,77.49,28.46,129.56,8.04,44.92,93
Bengaluru,31-12-2019,42.54,84.76,29.1,55.74,7.58,45.78,97
Bengaluru,01-01-2020,30.71,70.8,27.31,353.52,8.56,37.39,82
Bengaluru,02-01-2020,25.78,62.73,28.05,314.71,7.52,33.11,81
Bengaluru,03-01-2020,29.66,69.62,26.26,494.58,6.4,32.98,85
Bengaluru,04-01-2020,52.62,106.81,31.56,393.25,6.94,37.35,95
Bengaluru,05-01-2020,52.64,97.94,29.1,160.81,7.01,45.1,118
Bengaluru,06-01-2020,24.74,62.08,27.57,368.55,6.97,25.22,81
Bengaluru,07-01-2020,22.52,62.95,29.93,55.48,7.35,28.66,75
Bengaluru,08-01-2020,30.92,74.18,30.86,493.77,6.61,47.48,93
Bengaluru,09-01-2020,40.57,85.93,33.79,326.5,6.01,45.49,101
Bengaluru,10-01-2020,39.29,83.02,36.97,103.85,7.71,39.61,94
Bengaluru,11-01-2020,31.1,66.98,29.13,274.33,6.72,40.4,78
Bengaluru,12-01-2020,39.5,75.34,30.57,473.28,7.38,37.47,79
Bengaluru,13-01-2020,53.93,97.81,38.77,432.37,6.51,46.68,106
Bengaluru,14-01-2020,64.35,108.24,43.03,184.51,7.03,47.83,121
Bengaluru,15-01-2020,45.19,79.82,35.06,228.27,7.78,55.92,111
Bengaluru,16-01-2020,39.36,84.68,38.18,434.1,7.7,59.83,114
Bengaluru,17-01-2020,34.68,85.16,39.38,455.01,7.3,43.88,106
Bengaluru,18-01-2020,26.9,65.04,26.29,461.57,5.81,24.91,86
Bengaluru,19-01-2020,26.66,59.29,23.43,476.55,5.8,29.97,66
Bengaluru,20-01-2020,34.51,82.12,33.42,275.24,5.74,35.59,81
Bengaluru,21-01-2020,37.86,84.98,33.67,437.68,6.86,36.29,90
Bengaluru,22-01-2020,28.25,71.37,30.62,206.14,6.35,32.1,87
Bengaluru,23-01-2020,41.13,76.02,30.76,427.15,7.64,31.17,82
Bengaluru,24-01-2020,42.19,84.68,39.01,206.36,7.44,29.94,108
Bengaluru,25-01-2020,44.82,95.52,46.43,323.74,6.85,30.14,100
Bengaluru,26-01-2020,44.48,93.93,45.71,260.81,8.32,36.55,97
Bengaluru,27-01-2020,45.49,92.25,41.23,451.82,9.36,42.71,98
Bengaluru,28-01-2020,52.63,98.54,33.37,79.93,13.04,47.28,102
Bengaluru,29-01-2020,46.45,100.44,38.65,476.96,11.45,50.62,115
Bengaluru,30-01-2020,43.42,107.2,47.61,257.94,9.86,37.97,112
Bengaluru,31-01-2020,46.36,102.88,37.62,266.63,8.97,47.97,111
Bengaluru,01-02-2020,52.07,105.15,31.67,422.52,10.3,43.71,102
Bengaluru,02-02-2020,35.27,84.84,24.1,349.78,6.12,39.98,94
Bengaluru,03-02-2020,33.79,80.75,34.38,479.17,7.34,32.47,79
Bengaluru,04-02-2020,29.27,75,32.2,295.98,6.81,32,82
Bengaluru,05-02-2020,30.66,74.45,30.15,301.39,7.47,34.73,86
Bengaluru,06-02-2020,43.83,92.77,35.14,487.27,6.93,41.55,96
Bengaluru,07-02-2020,49.51,103.19,31.27,466.9,8.53,41.16,96
Bengaluru,08-02-2020,45.3,106.63,30.49,143.91,7.2,38.36,105
Bengaluru,09-02-2020,52.39,111.14,25.96,188.13,10.99,34.35,101
Bengaluru,10-02-2020,35.53,82.96,26.2,331.4,8.07,32.75,103
Bengaluru,11-02-2020,33.94,77.23,28.99,472.72,7.08,34.75,87
Bengaluru,12-02-2020,32.82,72.71,28.34,303.51,7.06,34.6,80
Bengaluru,13-02-2020,37.67,86.81,37.32,379.77,7.06,34.92,84
Bengaluru,14-02-2020,50.47,120.55,46.46,92.3,6.98,45.01,111
Bengaluru,15-02-2020,54.91,129.65,54.43,285.18,7.48,46.99,128
Bengaluru,16-02-2020,45.02,89.03,36.76,116.42,8.14,49.12,120
Bengaluru,17-02-2020,41.66,94.89,43.77,167.28,9.48,42.21,99
Bengaluru,18-02-2020,43.29,105.87,42.79,124.84,7.44,47.44,103
Bengaluru,19-02-2020,55.31,97.46,36.85,124.66,7.62,49.57,101
Bengaluru,20-02-2020,47.86,95.51,33.04,496.27,5.97,38.42,94
Bengaluru,21-02-2020,30.24,72.85,24.85,184.21,6.25,40.89,90
Bengaluru,22-02-2020,33.96,82.03,23.75,304.47,6.62,37.76,78
Bengaluru,23-02-2020,36.3,85.26,21.8,59.04,5.92,49.19,81
Bengaluru,24-02-2020,35.6,82.42,25.61,412.87,5.93,43.59,82
Bengaluru,25-02-2020,41.83,97.01,31.08,356.1,6.01,50.22,107
Bengaluru,26-02-2020,47.39,88.67,27.21,152.95,5.38,36.49,104
Bengaluru,27-02-2020,39.39,92.84,31.61,66.23,6.72,41.29,112
Bengaluru,28-02-2020,42.58,95.58,26.77,173.56,6.75,46.4,98
Bengaluru,29-02-2020,48.75,95.45,27.79,332.86,6.22,47.04,95
Bengaluru,01-03-2020,56.2,89.66,21.91,56.84,7.09,49.93,101
Bengaluru,02-03-2020,53.75,115.89,29.55,83.91,6.36,48.39,103
Bengaluru,03-03-2020,70.78,154.34,32.33,234.21,6.96,61.01,137
Bengaluru,04-03-2020,55.66,118.07,33.05,129.2,6.6,52.01,131
Bengaluru,05-03-2020,57.89,111.38,28.68,334.31,7.21,53.06,117
Bengaluru,06-03-2020,41.84,83.19,23.14,128.6,8.07,50.82,100
Bengaluru,07-03-2020,44.33,89.88,26.8,497.13,7.12,37.49,93
Bengaluru,08-03-2020,38.66,84.01,21.71,246.12,6.71,40.31,91
Bengaluru,09-03-2020,38.88,84.66,23.26,116.74,7.41,45.57,99
Bengaluru,10-03-2020,41.48,89.64,22.84,83.23,7.08,50.57,93
Bengaluru,11-03-2020,39.57,80.31,25.62,239.25,8.25,50.73,95
Bengaluru,12-03-2020,34.62,78.55,28.58,414.09,6.36,49.83,97
Bengaluru,13-03-2020,34.77,76.68,27.42,247.48,7.36,42.26,90
Bengaluru,14-03-2020,29.97,72.04,27.04,113.49,6.65,38.8,86
Bengaluru,15-03-2020,33.96,72.17,22.19,269.92,6.97,49.32,88
Bengaluru,16-03-2020,26.15,71.05,21.45,201.82,6.75,36.51,79
Bengaluru,17-03-2020,24.15,77.96,19.78,275.84,7.01,31.85,77
Bengaluru,18-03-2020,29.66,72.55,24.72,226.01,7.25,39.28,78
Bengaluru,19-03-2020,38.15,87.04,26.49,341.55,7.97,55.4,91
Bengaluru,20-03-2020,43.31,94.45,23.38,411.63,6.97,53.12,100
Bengaluru,21-03-2020,40.62,95.67,31.05,448.9,6.75,59.91,103
Bengaluru,22-03-2020,30.16,66.88,13.39,383.58,6.92,48.99,99
Bengaluru,23-03-2020,40.28,82.77,20.12,209.76,6.03,42.02,85
Bengaluru,24-03-2020,50.85,82.89,15.65,251.81,6.39,39.76,106
Bengaluru,25-03-2020,25.25,48.81,9.73,338.79,7.92,38.24,70
Bengaluru,26-03-2020,27.77,51.53,8.99,148.92,5.87,35.05,61
Bengaluru,27-03-2020,27.47,51.79,9.44,365.79,6.49,35.6,67
Bengaluru,28-03-2020,24.89,45.75,10.58,342.41,6.11,36.29,70
Bengaluru,29-03-2020,28.45,47.23,12.22,345.42,6.37,37.19,66
Bengaluru,30-03-2020,32.46,53.57,11.09,200,6.77,41.31,72
Bengaluru,31-03-2020,22.01,48.55,10.09,320.71,5.11,42.69,68
Bengaluru,01-04-2020,22.54,49.89,10.37,138.98,5.81,41.52,64
Bengaluru,02-04-2020,27.12,58.49,9.58,135.36,5.56,46.12,70
Bengaluru,03-04-2020,34.12,69.87,9.69,395.83,6.8,49.16,82
Bengaluru,04-04-2020,31.93,63.83,9.23,220.8,6.51,43.88,74
Bengaluru,05-04-2020,30.26,67.3,9.81,295.07,6.06,39.66,77
Bengaluru,06-04-2020,22.68,50.53,11.52,181.73,4.44,42.79,65
Bengaluru,07-04-2020,15.14,20.84,13.48,156.13,5.3,42.61,62
Bengaluru,08-04-2020,18.39,28.13,13.73,400.94,5.55,52.65,67
Bengaluru,09-04-2020,23.32,32.12,12.38,407.38,5.83,48.84,65
Bengaluru,10-04-2020,30.06,22.69,11.5,426.33,6.1,47.67,76
Bengaluru,11-04-2020,26.99,35.92,10.63,434.5,6.06,45.02,70
Bengaluru,12-04-2020,22.38,35.49,11.74,235.12,4.78,47,64
Bengaluru,13-04-2020,25.61,42.98,15.57,414.04,5.75,46.22,72
Bengaluru,14-04-2020,30.24,52.51,15.73,205.67,6.34,46.63,72
Bengaluru,15-04-2020,33.62,50.11,13.81,73.63,8.19,46.04,74
Bengaluru,16-04-2020,25.27,42.7,12.73,360.2,6.55,43.3,66
Bengaluru,17-04-2020,40,50.83,12.28,139.53,5.77,41.22,74
Bengaluru,18-04-2020,34.03,46.7,11.74,253.16,5.59,39.05,94
Bengaluru,19-04-2020,24.22,41.6,10.48,123.74,6.21,36.3,67
Bengaluru,20-04-2020,19.42,31.92,10.76,226.19,6.75,32.7,53
Bengaluru,21-04-2020,17.04,48.52,13.02,448.19,6.2,31.78,65
Bengaluru,22-04-2020,19.95,50.26,10.17,325.92,6.79,34.71,71
Bengaluru,23-04-2020,26.1,48.49,11.41,116.66,6.36,38.1,63
Bengaluru,24-04-2020,26.25,65.58,13.05,376.48,6.54,34.36,69
Bengaluru,25-04-2020,25.98,55.47,13.04,431.53,5.83,30.95,66
Bengaluru,26-04-2020,21.32,43.11,11.76,124.88,5.47,37.25,61
Bengaluru,27-04-2020,19.25,50.33,11.69,384.84,5.55,33.06,59
Bengaluru,28-04-2020,20.74,55.81,11.24,297.11,5.86,33.9,71
Bengaluru,29-04-2020,13.68,39.31,12.02,321.92,5.73,30.77,62
Bengaluru,30-04-2020,20.3,54.56,15.27,472.56,5.45,32.26,61
Bengaluru,01-05-2020,24.81,61.29,12.6,66.45,6.28,40.97,74
Bengaluru,02-05-2020,18.36,50.84,14.26,337.46,6.19,38.88,72
Bengaluru,03-05-2020,22.35,56.07,17.28,86.67,6.23,39.28,71
Bengaluru,04-05-2020,26.1,71.6,18.88,405.31,7.16,42.46,79
Bengaluru,05-05-2020,29.23,87.56,18.26,453.26,7.44,43.07,91
Bengaluru,06-05-2020,23.02,64.54,17.4,88.94,6.85,38.88,85
Bengaluru,07-05-2020,26.87,72.07,18.2,61.63,6.09,34.69,82
Bengaluru,08-05-2020,17.61,52.32,16.86,480.05,7.14,31.87,73
Bengaluru,09-05-2020,21.05,60.98,14.05,466.94,7.51,30.1,76
Bengaluru,10-05-2020,24.29,59.49,13.18,465.69,6.93,34.13,78
Bengaluru,11-05-2020,20.58,66.73,14.23,472.86,7.7,35.18,77
Bengaluru,12-05-2020,15.43,70.53,14.13,275.04,6.05,26.07,82
Bengaluru,13-05-2020,14.56,39.32,13.82,489.6,6.09,27.46,66
Bengaluru,14-05-2020,24.81,58.72,15.82,451.54,6.12,33.15,66
Bengaluru,15-05-2020,17.34,46.71,16.79,93.95,7.39,25.11,73
Bengaluru,16-05-2020,23.44,56.99,18.22,415.72,7.06,32.49,74
Bengaluru,17-05-2020,21.25,52.69,13.24,370.6,7.19,36.41,70
Bengaluru,18-05-2020,16.82,47.84,12.91,110.34,6.14,35.55,68
Bengaluru,19-05-2020,23.81,79.02,13.11,382.07,5.67,27.88,72
Bengaluru,20-05-2020,17.9,64,13.77,268.22,6.05,26.03,79
Bengaluru,21-05-2020,19.53,60.44,14.59,434.22,5.8,26.55,70
Bengaluru,22-05-2020,18.13,56.21,15.13,418.46,5.59,34.42,68
Bengaluru,23-05-2020,19.52,62.59,15.05,474.05,6.29,39.84,72
Bengaluru,24-05-2020,18.62,66.58,13.03,83.88,5.64,27.7,66
Bengaluru,25-05-2020,21.06,57.36,16.82,369.61,5.81,33.26,70
Bengaluru,26-05-2020,22.25,71.59,16.47,219.68,6.38,34.72,66
Bengaluru,27-05-2020,19.81,55.23,18.54,399.2,6.03,26.83,75
Bengaluru,28-05-2020,28.46,55.7,14.85,321.15,6.24,27.7,74
Bengaluru,29-05-2020,23.16,53.37,15.72,273.01,6.48,25.16,66
Bengaluru,30-05-2020,15.87,42.52,18.27,51.91,6.27,24.01,72
Bengaluru,31-05-2020,23.32,51.62,11.58,323.23,7.01,25.66,61
Bengaluru,01-06-2020,9.16,22.16,9.72,239.17,6.78,20.96,49
Bengaluru,02-06-2020,8.95,19.43,9.76,199.64,6.65,17.46,40
Bengaluru,03-06-2020,9.69,19.34,9.78,494.95,6.85,19.62,42
Bengaluru,04-06-2020,10.91,30.11,11.51,365.16,6.94,17.73,43
Bengaluru,05-06-2020,22.88,48.48,19.65,292.95,7.12,18.92,55
Bengaluru,06-06-2020,18.18,50.12,17.1,440.93,7.16,18.22,55
Bengaluru,07-06-2020,17.6,45.11,13.32,152.19,7.11,14.91,55
Bengaluru,08-06-2020,20.16,48.85,15.31,328.96,6.88,16.9,55
Bengaluru,09-06-2020,21.7,52.5,15.48,437.42,6.99,16.73,58
Bengaluru,10-06-2020,25.44,73.07,15.98,105.61,6.92,15.65,70
Bengaluru,11-06-2020,16.53,39.75,14.7,156.24,6.99,12.9,59
Bengaluru,12-06-2020,16.84,35.21,13.83,87.18,7.2,15.56,49
Bengaluru,13-06-2020,16.79,42.32,14.67,496.6,7.33,15.52,50
Bengaluru,14-06-2020,16.66,35.74,12.31,311.41,6.86,13.54,49
Bengaluru,15-06-2020,19.57,36.58,13.01,270.27,7.68,16.22,47
Bengaluru,16-06-2020,17.07,45.6,13.32,202.3,7.21,16.51,55
Bengaluru,17-06-2020,18.29,56.47,14.1,252.25,7.74,13.01,57
Bengaluru,18-06-2020,28.32,63.66,13.98,399.14,7.27,12.63,65
Bengaluru,19-06-2020,21.55,57.17,13.87,462.52,7.22,12.34,65
Bengaluru,20-06-2020,18.32,47.55,13.62,97.23,7.81,14.16,56
Bengaluru,21-06-2020,18.18,42.05,12.45,184.83,7.47,13.37,52
Bengaluru,22-06-2020,15.65,40.19,14.45,135.11,7.18,13.04,49
Bengaluru,23-06-2020,20.38,49.93,14.6,245.97,6.98,17.72,56
Bengaluru,24-06-2020,19.72,52.43,14.61,288.72,6.86,18.26,63
Bengaluru,25-06-2020,16.93,40.06,17.67,374.58,7.73,19.58,63
Bengaluru,26-06-2020,15.4,28.66,14.29,444.05,7.45,19.53,58
Bengaluru,27-06-2020,16.6,29.48,13.68,293.96,7.29,15.69,51
Bengaluru,28-06-2020,20.44,26.34,10.33,269.95,6.6,17.59,61
Bengaluru,29-06-2020,28.68,29.27,12.12,309.09,6.33,16.99,65
Bengaluru,30-06-2020,14.47,24.26,12.69,449.78,6.45,16.08,63
Bengaluru,01-07-2020,17.5,30.48,13.25,341.85,6.66,15.4,43
Bengaluru,30-11-2020,6.75,7.9,6.34,404.32,4.89,76.53,1
Bengaluru,01-12-2020,83.53,97.38,7.8,373.77,3.93,75.1,5
Bengaluru,02-12-2020,79.53,92.61,10.63,465.58,4.65,71.53,5
Bengaluru,03-12-2020,60.84,65.14,7.97,417.62,4.53,75.82,5
Bengaluru,04-12-2020,26.25,26.84,6,203.54,2.89,63.66,4
Bengaluru,05-12-2020,8.24,8.91,5.91,434.47,2.71,40.41,1
Bengaluru,06-12-2020,14.21,14.77,3.38,260.35,1.67,64.37,2
Bengaluru,07-12-2020,1.94,2.36,5.14,431.25,2.59,25.39,1
Bengaluru,08-12-2020,5.16,5.85,8.82,457.59,4.65,42.56,1
Bengaluru,09-12-2020,23.74,25.54,19.19,358.37,12.28,34.69,3
Bengaluru,10-12-2020,53.21,58.32,14.05,373.5,5.9,48.64,5
Bengaluru,11-12-2020,56.57,68.22,25.71,113.5,5.78,33.98,5
Bengaluru,12-12-2020,77.83,86.26,18.51,195.73,5.07,47.21,5
Bengaluru,13-12-2020,71.36,80.36,23.99,300.98,3.93,25.75,5
Bengaluru,14-12-2020,64.61,73.98,18.68,51.58,4.17,28.61,5
Bengaluru,15-12-2020,48.97,57.33,22.28,431.28,5.19,38.27,4
Bengaluru,16-12-2020,68.78,75.2,12.34,216.27,5.25,58.65,5
Bengaluru,17-12-2020,21.41,22.97,12,375.53,4.89,45.42,3
Bengaluru,18-12-2020,27.9,31.18,10.28,396.18,5.19,55.08,4
Bengaluru,19-12-2020,31,38.43,11.82,296.64,4.05,47.92,4
Bengaluru,20-12-2020,58.17,63.23,8.23,405.6,3.79,66.52,5
Bengaluru,21-12-2020,80.13,90.62,10.97,357.08,4.95,67.95,5
Bengaluru,22-12-2020,66.04,78.46,18.51,211.93,5.78,56.51,5
Bengaluru,23-12-2020,64.86,77.2,25.02,417.27,6.02,39.7,5
Bengaluru,24-12-2020,49.77,60.81,17.31,336.22,6.86,55.08,4
Bengaluru,25-12-2020,56.35,65.53,15.77,122.09,6.32,66.52,5
Bengaluru,26-12-2020,48.08,57.69,17.65,397.77,4.95,45.42,4
Bengaluru,27-12-2020,91.91,102.36,18.34,354.28,4.11,50.78,5
Bengaluru,28-12-2020,105.63,116.53,15.94,178.09,5.01,59.37,5
Bengaluru,29-12-2020,126.78,138.87,21.42,428.89,5.96,52.93,5
Bengaluru,30-12-2020,79.96,90.87,11.31,218.3,6.2,73.67,5
Bengaluru,31-12-2020,24.74,30.47,9.43,298.73,5.25,71.53,3
Bengaluru,01-01-2021,52.34,69.06,12.85,204.42,5.66,64.37,5
Bengaluru,02-01-2021,67.58,84.51,10.28,375.97,5.25,84.4,5
Bengaluru,03-01-2021,58.68,60.74,7.37,311.53,4.17,71.53,5
Bengaluru,04-01-2021,30.84,34.66,9.25,261.63,4.35,50.07,4
Bengaluru,05-01-2021,17.27,19.13,10.2,59.14,4.95,52.93,2
Bengaluru,06-01-2021,19.39,20.57,13.37,323.23,6.02,33.26,2
Bengaluru,07-01-2021,20.91,22.16,16.97,330.06,5.54,15.38,3
Bengaluru,08-01-2021,13.54,14.98,14.91,131.56,5.54,19.67,2
Bengaluru,09-01-2021,14.8,16.55,21.94,199.54,9.06,17.7,2
Bengaluru,10-01-2021,16.14,18.68,9.6,445.45,4.11,28.61,2
Bengaluru,11-01-2021,13.43,17.86,17.48,297.12,5.25,17.52,2
Bengaluru,12-01-2021,26.02,32.69,15.59,245.79,4.05,21.64,4
Bengaluru,13-01-2021,34.59,41.65,11.31,471.18,4.05,37.19,4
Bengaluru,14-01-2021,40.86,49.06,13.88,415.38,4.95,43.99,4
Bengaluru,15-01-2021,67.65,70.02,11.14,93.86,5.19,50.78,5
Bengaluru,16-01-2021,42.79,50.89,12.51,436.52,5.42,52.21,4
Bengaluru,17-01-2021,52.5,59.59,10.71,117.38,4.23,55.79,5
Bengaluru,18-01-2021,56.98,63,9.08,128.66,4.53,73.67,5
Bengaluru,19-01-2021,42.85,50.41,15.42,83.91,5.78,52.93,4
Bengaluru,20-01-2021,32.29,40,24.33,266.61,5.48,35.05,4
Bengaluru,21-01-2021,48.11,54.15,20.22,340.11,5.6,47.21,4
Bengaluru,22-01-2021,29.8,39.67,32.9,389.17,6.26,3.93,4
Bengaluru,23-01-2021,49.91,54.69,13.02,62.03,8.23,84.4,4
Bengaluru,24-01-2021,35.96,40.63,12.17,130.04,7.87,62.23,4
Bengaluru,25-01-2021,20.2,24.76,15.25,329.55,4.83,51.5,3
Bengaluru,26-01-2021,37.51,47.8,43.87,286.51,5.84,7.51,4
Bengaluru,27-01-2021,30.98,36.64,15.25,73.11,6.02,68.67,4
Bengaluru,28-01-2021,84.25,89.28,17.14,470.93,11.09,50.07,5
Bengaluru,29-01-2021,44.4,53.12,11.48,391.33,8.46,88.69,4
Bengaluru,30-01-2021,55.39,64.49,12.34,211.46,6.32,81.54,5
Bengaluru,31-01-2021,89.21,99.73,7.54,291.38,7.15,107.29,5
Bengaluru,01-02-2021,83.44,94.02,7.11,218.42,7.33,105.86,5
Bengaluru,02-02-2021,32.52,39.57,10.8,254.88,5.31,58.65,4
Bengaluru,03-02-2021,77.49,84.6,9.77,318.28,5.78,85.83,5
Bengaluru,04-02-2021,37.85,48.82,12.51,229.31,7.63,78.68,4
Bengaluru,05-02-2021,63.46,78.65,12.34,329.32,8.82,87.98,5
Bengaluru,06-02-2021,55.79,67.04,16.11,259.32,7.99,77.25,5
Bengaluru,07-02-2021,52.8,60.85,11.31,345.77,6.38,82.25,5
Bengaluru,08-02-2021,74.61,83.38,11.48,168,7.57,88.69,5
Bengaluru,09-02-2021,37.34,46.36,12.34,127.04,7.99,81.54,4
Bengaluru,10-02-2021,58.32,71.83,16.28,56.11,9.78,95.84,5
Bengaluru,11-02-2021,67.68,77.44,19.19,320.89,10.01,92.98,5
Bengaluru,12-02-2021,60.79,70.29,14.74,91.35,12.99,103,5
Bengaluru,13-02-2021,54.75,64.3,13.88,23.17,12.4,98.71,5
Bengaluru,14-02-2021,20.77,26.54,12.68,45.68,5.54,77.25,3
Bengaluru,15-02-2021,32.04,38.39,14.05,55.9,7.33,82.25,4
Bengaluru,16-02-2021,43.07,49.87,14.05,80.75,12.04,92.98,4
Bengaluru,17-02-2021,35.58,43.12,18.34,96.72,8.11,62.94,4
Bengaluru,18-02-2021,82.68,92.61,9.17,492.7,6.91,117.3,5
Bengaluru,19-02-2021,110.24,122.37,15.08,95.61,20.5,141.62,5
Bengaluru,20-02-2021,27.37,29.01,10.54,417.38,5.01,65.8,4
Bengaluru,21-02-2021,29.6,31.15,11.48,127.99,4.71,52.21,4
Bengaluru,22-02-2021,12.08,13.36,15.25,414.21,8.7,48.64,2
Bengaluru,23-02-2021,16.66,20.33,16.79,434.1,6.08,44.7,2
Bengaluru,24-02-2021,31.25,37.51,14.22,53.48,7.75,79.39,4
Bengaluru,25-02-2021,56.37,63.29,19.54,156.77,8.11,77.96,5
Bengaluru,26-02-2021,86.51,96.75,34.27,75.45,12.28,52.21,5
Bengaluru,27-02-2021,72.09,83.36,62.38,274.51,10.61,7.24,5
Bengaluru,28-02-2021,69.56,75.94,13.2,62.02,9.18,100.14,5
Bengaluru,01-03-2021,47.64,53.14,11.65,331.74,6.2,94.41,4
Bengaluru,02-03-2021,43.97,50.23,14.05,301.25,8.23,80.11,4
Bengaluru,03-03-2021,39.74,45.65,13.71,220.73,8.94,82.97,4
Bengaluru,04-03-2021,39.56,46.32,12.68,257.81,7.15,82.97,4
Bengaluru,05-03-2021,36.31,41.87,12.68,495.54,5.78,73.67,4
Bengaluru,06-03-2021,25.75,31.77,16.97,125.44,6.38,46.49,4
Bengaluru,07-03-2021,32.57,38.01,14.57,378.97,5.36,61.51,4
Bengaluru,08-03-2021,17.56,21.5,7.88,340.39,4.59,63.66,2
Bengaluru,09-03-2021,13.41,17.75,9.68,348.66,5.19,55.79,2
Bengaluru,10-03-2021,21.69,26.6,10.97,205.57,5.42,60.8,3
Bengaluru,11-03-2021,12.14,14.97,9.43,147.41,5.48,42.56,2
Bengaluru,12-03-2021,14.79,19.96,10.37,342.87,6.38,70.81,2
Bengaluru,13-03-2021,14.38,18.72,11.65,460.73,6.02,57.94,2
Bengaluru,14-03-2021,19.73,23.83,7.37,489.19,3.82,69.38,2
Bengaluru,15-03-2021,17.19,20.07,7.88,266.41,4.77,58.65,2
Bengaluru,16-03-2021,22.76,26.9,10.71,241.53,6.08,66.52,3
Bengaluru,17-03-2021,21.26,25.88,12.85,207.02,6.56,62.94,3
Bengaluru,18-03-2021,23.04,27.86,10.54,414.49,6.44,62.23,3
Bengaluru,19-03-2021,29.93,37.52,14.4,164.93,6.91,70.81,4
Bengaluru,20-03-2021,38.43,45.96,12.68,280.86,6.5,85.83,4
Bengaluru,21-03-2021,46.07,51.78,9,205.27,8.94,90.12,4
Bengaluru,22-03-2021,33.69,38.71,9.77,444.07,5.13,80.11,4
Bengaluru,23-03-2021,37.75,42.97,11.31,177.2,6.08,75.82,4
Bengaluru,24-03-2021,53.35,59.79,10.03,358.92,5.48,77.25,5
Bengaluru,25-03-2021,48.72,57.39,12,314.94,5.78,62.23,4
Bengaluru,26-03-2021,43.69,49.89,11.82,197.77,5.9,60.8,4
Bengaluru,27-03-2021,51.17,56.23,11.65,164.65,5.72,79.39,5
Bengaluru,28-03-2021,35.13,39.8,8.74,411.7,5.01,72.96,4
Bengaluru,29-03-2021,54.12,58.66,10.2,279.73,10.97,108.72,5
Bengaluru,30-03-2021,50.38,58.86,9.94,325.16,19.07,115.87,5
Bengaluru,31-03-2021,81.68,111.52,59.63,482.94,18.84,0,5
Bengaluru,01-04-2021,76,102.39,33.59,229.11,10.85,57.22,5
Bengaluru,02-04-2021,37.31,51.39,17.99,416.43,6.08,66.52,4
Bengaluru,03-04-2021,90.99,132.31,66.49,337.44,21.7,0,5
Bengaluru,04-04-2021,39.07,58.46,13.2,317.09,3.93,50.07,4
Bengaluru,05-04-2021,110.52,154.77,83.63,74.55,17.64,0,5
Bengaluru,06-04-2021,42.39,55.3,17.99,460.56,8.7,76.53,4
Bengaluru,07-04-2021,29.37,40.58,14.91,152.87,7.87,77.96,4
Bengaluru,08-04-2021,27.4,41.31,12.85,262.93,8.7,77.25,4
Bengaluru,09-04-2021,30.89,43.04,14.4,388.41,12.28,94.41,4
Bengaluru,10-04-2021,35.6,44.13,12.85,285.05,11.21,115.87,4
Bengaluru,11-04-2021,15.77,19.81,7.8,51.95,5.42,70.81,2
Bengaluru,12-04-2021,12.86,15.36,8.74,477.07,5.36,53.64,2
Bengaluru,13-04-2021,17.43,20.36,20.74,59.22,12.88,21.82,2
Bengaluru,14-04-2021,18.94,20.98,23.31,90.46,17.17,28.97,2
Bengaluru,15-04-2021,19.25,23.04,32.22,150.86,11.68,9.3,2
Bengaluru,16-04-2021,30.17,34.77,41.13,319.53,8.58,0.11,4
Bengaluru,17-04-2021,49.39,58.8,73.34,487.01,9.89,8.85,4
